날짜,키워드,언론사,제목,요약,네이버뉴스링크,셀렉
2025.08.07,삼성,세계일보,‘美 투자 약속’ 삼성·SK 예외 유력… ‘글로벌 공급망’ 셈법 고민 [...,"국내 반도체 업계 영향은 여한구 “美와 협상 때 최혜국 대우 약속 韓 반도체 100% 관세 맞을 일 없을 것” 삼성·SK, 파운드리 등 美 공장 건설 중 대만... 트럼프 대통령의 발언은 ‘미국에 더 많은 공장을 지으라’는 메시지이기에 전자·SK하이닉스로서는 향후 대미 투자 수위를 두고 무언의 압박을 받게...",https://n.news.naver.com/mnews/article/022/0004058190?sid=101,t
2025.08.07,삼성,세계일보,테슬라 이어 애플과 파트너십… 시스템반도체 1위 도약 ‘날개’ [뉴스...,삼성전자 파운드리 본궤도 테슬라 ‘원전급’ 수주 열흘 만에 애플측에 이미지센서 공급 추정 생산 공정서 전략적 협업도 주목 파운드리 강자 TSMC 대신 선택 “삼성이 양산 빠를 것 판단” 분석 이번 수주로 실적 개선 기대 커져 ‘위기론’이 불거졌던 전자 파운드리(반도체 위탁생산) 사업이 본격...,https://n.news.naver.com/mnews/article/022/0004058181?sid=101,t
2025.08.07,삼성,한국일보,"테슬라 이어 애플과도 손잡은 삼성전자, 터널 끝 빛 보나",최근 미국 테슬라와 역대 최대인 23조 원 규모 파운드리(반도체 위탁생산) 계약을 맺은 삼성전자가 이번에는 애플사에 아이폰용 이미지센서를 납품하기로 하며 부활에 본격 시동을 걸었다. 특히 그동안 부진의 늪에서 헤어 나오지 못했던 전자 반도체 부분이 이재용 회장 무죄 확정 이후 희소식을...,https://n.news.naver.com/mnews/article/469/0000880446?sid=101,t
2025.08.07,삼성,한국일보,"트럼프 ""반도체에 100% 관세, 단 미국에 공장 지으면 면제""",애플과 협력할 파트너사 10곳에는 삼성전자가 포함됐다. 애플은 “삼성과 (미국 텍사스주) 오스틴 공장에서 새로운 혁신 기술을 도입해 칩을 제조할 예정”이라고 했다. 해당 공급망 파트너십을 통해 올해 자사 제품용으로 190억 개 이상의 칩을 생산한다는 게 애플의 계획이다. 쿡은 “우리는 미국에서...,https://n.news.naver.com/mnews/article/469/0000880440?sid=104,t
2025.08.07,삼성,조선일보,"세계 최다 비트코인 보유 ‘스트래티지’, “올 연말 비트코인 15만달러...",[Weekly Biz 밑줄 쫙] 2분기 순익은 삼성전자의 2.7배 “수많은 기업이 비트코인을 사들이고 있습니다. 이들 중 일부는 우리와 비슷한 양의 비트코인(약... 이는 삼성전자 2분기 순이익(5조1164억원)의 2.7배 수준이다. ◇“가장 헌신적인 비트코인 보유 기업” 스트래티지는 실적 관련 자료 곳곳에서 자신들의...,https://n.news.naver.com/mnews/article/023/0003921805?sid=101,f
2025.08.07,삼성,한국일보,[현장]부모 국적 달라도 ‘원팀’ 된 아이들…함께 땀 흘리자 미소가 번...,"7일 오전 경기 고양시 삼성화재 글로벌캠퍼스에서 특별한 운동회가 열렸다. 체유관은 모미, 튼트니, 마으미, 여르미 4개 팀에 속한 아이들의 응원과... 이날 행사는 제일기획이 8개 삼성 관계사와 함께 마련한 '삼성 다문화 청소년 스포츠 클래스'(스포츠 클래스) 여름캠프로 다문화 청소년 170여 명이 운동...",https://n.news.naver.com/mnews/article/469/0000880407?sid=102,f
2025.08.07,삼성,한겨레,"삼성전자, 테슬라 이어 애플에도 차세대 칩 공급...경쟁력 회복할까",삼성전자가 미국 애플의 차세대 칩을 미국 현지 공장에서 생산하기로 했다. 최근 전기차 회사인 미 테슬라로부터 23조원 규모 첨단 반도체 물량을 수주한... 애플은 6일(현지시각) 미 백악관에서 열린 대미 시설 투자 계획 발표 행사에 맞춰 펴낸 보도자료를 통해 “애플은 미국 텍사스주 오스틴의 반도체...,https://n.news.naver.com/mnews/article/028/0002760082?sid=101,t
2025.08.07,삼성,한국일보,1회 충전에 1205㎞ 달린 '기네스북' 전기차...그 속에 담긴 배터리는,"삼성SDI 배터리를 담은 전기차가 1회 충전으로 1,205㎞를 달려 기네스북 최고 기록에 이름을 올렸다. 삼성SDI는 고객사인 미국 전기차 루시드 모터스의 전기차 '루시드 에어 그랜드 투어링'이 최근 1회 충전 주행 테스트에서 세계 신기록을 경신했다고 7일 밝혔다. 이 차량은 추가 충전 없이 1,205㎞를...",https://n.news.naver.com/mnews/article/469/0000880363?sid=101,f
2025.08.07,삼성,문화일보,외국산 반도체엔‘관세 폭탄’… 한국·대만에 ‘Made in USA’ 압박,특히 TSMC에 AI 반도체 핵심 부품인 고대역폭메모리(HBM)를 공급하고 있는 SK하이닉스나 중국 공장을 통해 메모리를 미국에 수출하는 삼성전자가 직격탄을 맞을 수 있다. 안기현 한국반도체산업협회 전무는 7일 문화일보와의 통화에서 “반도체 관세 100% 부과 예고는 대만과 TSMC를 노린 것으로 보인다”며...,https://n.news.naver.com/mnews/article/021/0002728024?sid=101,t
2025.08.07,삼성,문화일보,한국 반도체 최혜국 대우 받을까… 대통령실 “美서 약속”,진행자가 “삼성전자나 SK하이닉스 반도체가 100% 관세 맞는 일은 없을 것이다 이렇게 이해하면 되는 것이냐”고 묻자 여 본부장은 “그렇다”고 답했다. 강유정 대통령실 대변인 또한 이날 트럼프 대통령의 반도체 품목 관세 방침에 대해 “만약 15%로 최혜국 세율이 정해진다면 우리도 15%를 받는 것”...,https://n.news.naver.com/mnews/article/021/0002728026?sid=101,t
2025.08.07,삼성,문화일보,트럼프 “외국산 반도체 100% 관세”,대미 반도체 품목 관세율이 100%로 확정될 경우 삼성전자·SK하이닉스 등 국내 반도체 업계는 심각한 타격이 불가피할 전망이다. 특히 대만 파운드리(반도체 위탁 생산) 업체인 TSMC를 통해 미국 엔비디아에 인공지능(AI) 메모리 반도체를 공급하고 있는 SK하이닉스가 불똥을 맞을 수 있다. 반도체는...,https://n.news.naver.com/mnews/article/021/0002728009?sid=104,t
2025.08.07,삼성,문화일보,K-디스플레이 전시회 ‘혁신 제품’ 대거 선봬,7일 서울 강남구 코엑스에서 열린 ‘K-디스플레이 2025 한국디스플레이산업전시회’에서 손목시계만큼 작은 크기에도 현존 최고 해상도를 구현한 삼성디스플레이의 ‘RGB 올레도스’(왼쪽 사진)와 세계 최초로 길이가 최대 53%까지 늘어나는 LG디스플레이의 ‘스트레처블 디스플레이’(오른쪽 사진)를...,https://n.news.naver.com/mnews/article/021/0002728003?sid=105,f
2025.08.07,삼성,문화일보,"삼성SDI 배터리 車, 1회 충전 1205㎞ ‘기네스북’",삼성SDI 배터리가 탑재된 전기차가 세계 최장 주행 기록을 세우며 기네스북에 등재됐다. 삼성SDI는 고객사인 미국 전기차 전문 생산 업체 루시드 모터스의 ‘루시드 에어 그랜드 투어링’ 모델(사진)이 최근 1회 충전 주행 테스트에서 세계 신기록을 세웠다고 7일 밝혔다. 루시드 에어 그랜드 투어링은...,https://n.news.naver.com/mnews/article/021/0002727996?sid=101,t
2025.08.07,삼성,문화일보,"삼성 파운드리, 테슬라 이어 애플 뚫었다… 차세대 칩 계약 체결","삼성전자가 미국 애플과 아이폰 등에 탑재될 차세대 칩을 미국 현지 파운드리(반도체 위탁생산) 공장에서 생산하는 계약을 전격 체결했다. 공급 규모는 알려지지 않았지만, 삼성의 시스템LSI 사업부가 설계한 이미지센서로 업계는 파악하고 있다. 테슬라로부터 역대 최대인 23조 원 규모의 수주를 따낸 데 이어...",https://n.news.naver.com/mnews/article/021/0002727998?sid=101,t
2025.08.07,삼성,문화일보,트럼프 “반도체 관세 100%”… 방미 李 어깨 더 무거워졌다[사설],“미국에 공장을 짓기로 약속하거나 지금 짓고 있다면 관세는 없다”는 언급에 따라 삼성전자와 SK하이닉스가 추가 투자 압박에 내몰릴 수 있다. 관세 협상 타결 후에도 트럼프 대통령의 무차별 공세는 멈출 기미가 없다. 인도를 향해 러시아산 석유를 수입한다며 기존 25%에다 25% 추가 관세를 부과하겠다고...,https://n.news.naver.com/mnews/article/021/0002727974?sid=110,f
2025.08.07,삼성,문화일보,"유전자 검사, 2주 → 1분 단축… 초거대 AI로 폐암·직장암 찾아낸다[AI...","기업과 경쟁할 때 더 높은 경쟁력을 가질 수 있도록 하는 방안을 고려하고 있다”며 “AI가 현실을 인식하고 판단하며 실제 환경을 바꾸는 ‘피지컬 AI’ 기술 개발에도 속도를 낼 것”이라고 말했다. ／제작후원／ 삼성전자, 현대자동차그룹, SK, 포스코, 롯데, 한화, 이마트, KT, CJ, 대한항공, 카카오, 네이버",https://n.news.naver.com/mnews/article/021/0002727902?sid=101,t
2025.08.07,삼성,문화일보,‘그놈’ 목소리 5초만에 파악… 보이스피싱 예방 ‘AI 풀패키지’ 속도...,"LG유플러스 관계자는 “풀 패키지에 더해 향후 범죄조직의 실제 통화 패턴을 AI에 학습시켜 피해자에게 수사기관이 즉시 보호를 제공할 수 있는 시스템도 구축할 방침”이라고 말했다. ／제작후원／ 삼성전자, 현대자동차그룹, SK, 포스코, 롯데, 한화, 이마트, KT, CJ, 대한항공, 카카오, 네이버",https://n.news.naver.com/mnews/article/021/0002727900?sid=101,t
2025.08.07,삼성,문화일보,“기술력 완성하는 건 마케팅”… 글로벌 통상전쟁 ‘세일즈’가 가른...,인텔과 교세라 등 글로벌 기업에서 세일즈를 담당했던 그는 퀄컴에 합류한 이후 스냅드래곤을 독립적인 브랜드로 키운 뒤 제품을 삼성전자·화웨이... 삼성전자는 최근 글로벌 반도체 위탁생산(파운드리) 1위인 대만 TSMC 출신의 마거릿 한 전 NXP반도체 글로벌 구매·조달 부문 부사장을 영입했다. 미국 파운드리...,https://n.news.naver.com/mnews/article/021/0002727882?sid=101,f
2025.08.07,삼성,조선일보,"삼성전자, 미국서 애플 제품 생산… 애플은 미국에 140조원 규모 추구 투...","삼성전자가 미국 반도체 공장에서 애플 아이폰에 들어갈 첨단 반도체 제품을 생산한다. 반도체 업계에서는 삼성전자 파운드리(반도체 위탁 생산)가 애플의 이미지 센서를 생산할 것으로 추정하는데, 삼성이 애플에 이미지 센서를 공급하는 것은 이번이 처음이다. 최근 테슬라에서 최대인 23조원 수주에 이어...",https://n.news.naver.com/mnews/article/023/0003921698?sid=105,t
2025.08.07,삼성,세계일보,KT＆G 주주환원율 2024년 1위 [경제 레이더],"이어 키움증권(9.1%), 우리금융지주(9.0%), 삼성증권(8.0%), SK텔레콤(8.0%), NH투자증권(7.9%), 하나금융지주(7.8%), 기업은행(7.4%), 기아(7.3%), 삼성물산(7.3%) 순이었다. 상위 10곳 중 6곳이 금융사였다. 반면, 삼성바이오로직스, LG에너지솔루션, 두산에너빌리티, 알테오젠, 중공업, 카카오페이...",https://n.news.naver.com/mnews/article/022/0004057937?sid=101,f
2025.08.07,삼성,중앙일보,"""의대로 인재 쏠린 韓…AI융합 땐 'AI 톱3' 강국 될 강점"" [평화 오디세...","최근 40대 이상 직원이 20대를 넘어서면서 고령화에 직면한 삼성전자를 생각하면 시사하는 바가 크다. 중국, 향후 5년간 AI산업에 200조원 더 투입 중국은... 이렇게 조성된 자금을 삼성·현대·LG 등 핵심 역량을 갖춘 글로벌 대기업을 통해 시장에 공급하면 대기업이 유망 스타트업을 선별해 집중 투자하거나...",https://n.news.naver.com/mnews/article/025/0003460435?sid=105,f
2025.08.07,삼성,조선일보,이춘석 ‘손절’한 與 더 센 추미애 등판,"사진 속 이 의원은 삼성 휴대폰으로 주가를 확인했는데, 이 의원의 보좌관은 평소 애플 휴대폰을 주로 사용했다. 정치권 관계자는 “도대체 그날 주식 거래에 쓴 휴대전화는 누구 것인지도 전혀 해명이 안 된다”고 했다. 민주당 지도부와 의원 다수는 이 의원의 주장에 대해 “해명이 전혀 되지 않는다”는...",https://n.news.naver.com/mnews/article/023/0003921675?sid=100,f
2025.08.07,삼성,조선일보,"[News&How] 싼 관세 찾아… 화장품 생산기지는 美로, 가전은 멕시코로 집...",삼성전자도 멕시코 생산에 주력하면서 미국 사우스캐롤라이나주 세탁기 공장의 생산 품목 확대를 검토하고 있다. 가전 업계는 상호 관세뿐 아니라... 삼성전자는 미국이 이달 중 발표를 예고한 반도체와 스마트폰 품목 관세에 대해서도 촉각을 곤두세우고 있다. 박순철 전자 경영지원실장(부사장)은...,https://n.news.naver.com/mnews/article/023/0003921667?sid=101,t
2025.08.07,삼성,조선일보,34년 암 투병 ‘4전 4승’… “낙천적 생각이 힘든 시간 버틴 힘이었다...,"서울 인맥을 통해 삼성서울병원 혈액종양내과 김원석 교수가 악성 림프종 치료 전문이라는 정보를 얻었다. 일본 혈액암 의사에게 자문했더니, 역시 김원석 교수를 추천했다. 삼성서울병원은 2021년 국내에서 처음으로 불응성 B세포 림프종 환자를 대상으로 카티(CAR-T) 세포 치료를 시작했다. 이는 환자의...",https://n.news.naver.com/mnews/article/023/0003921658?sid=103,f
2025.08.07,삼성,조선일보,암 전문의가 꼽은 金회장의 비결 네 가지,"삼성서울병원 혈액종양내과 김석진 교수팀이 암 치료를 완료한 림프종 환자 467명을 대상으로 암 재발에 두려움 여부를 조사한 결과, 재발에 대한 두려움을 크게 느끼는 환자가 그렇지 않은 환자에 비해 사망 위험이 최대 2.6배 높았다. 김석진 교수는 “암 상태가 안 좋은 환자들이 재발에 대한 두려움을 크게...",https://n.news.naver.com/mnews/article/023/0003921657?sid=103,f
2025.08.07,삼성,조선일보,3기 신도시 ‘先교통 後입주’ 사실상 어렵다,"3기 신도시와 직접 연결되진 않지만 GTX 노선의 허브인 서울 강남구 삼성역을 지난다. 이 노선이 지연되면 GTX-A노선, 위례신사선 등 삼성역을 지나는 다른 교통망의 개통이 밀릴 수밖에 없어, 수도권 교통망 전체에 악영향을 미친다. 작년 1월 착공식이 열렸지만 아직 착공계 제출도 이뤄지지 않았다. 문제는...",https://n.news.naver.com/mnews/article/023/0003921602?sid=101,f
